HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Hhd_size,Residence,WS,ID,Rela
8026,17953,0,36,12500,150000,1,2,6,1,114,Firms,724,1
8027,17954,0,35,12500,150000,1,2,6,1,97,Firms,729,1
8028,17955,0,35,12500,150000,1,2,6,1,279,Firms,732,1
8029,17956,0,40,12500,150000,1,2,6,1,260,Firms,746,1
8030,17957,0,37,12500,150000,1,2,6,1,1393,Firms,760,1
8031,17958,0,44,12500,150000,1,2,6,1,391,Firms,812,1
8032,17959,0,41,12500,150000,1,2,6,1,302,Firms,838,1
8033,17960,0,37,12500,150000,1,2,6,1,913,Firms,849,1
8034,17961,0,42,12500,150000,1,2,6,1,1430,Firms,895,1
8035,17962,0,38,12500,150000,1,2,6,1,318,Firms,904,1
8036,17963,0,40,12500,150000,1,2,6,1,171,Firms,921,1
8037,17964,0,42,12500,150000,1,2,6,1,486,Firms,981,1
8038,17965,0,41,12500,150000,1,2,6,1,1205,Firms,7,1
8039,17966,0,42,12500,150000,1,2,6,1,647,Firms,27,1
8040,17967,0,44,12500,150000,1,2,6,1,205,Firms,60,1
8041,17968,0,37,12500,150000,1,2,6,1,497,Firms,72,1
8042,17969,0,42,12500,150000,1,2,6,1,1131,Firms,174,1
8043,17970,0,37,12500,150000,1,2,6,1,899,Firms,191,1
8044,17971,0,44,12500,150000,1,2,6,1,96,Firms,208,1
8045,17972,0,39,12500,150000,1,2,6,1,1056,Firms,236,1
8046,17973,0,39,12500,150000,1,2,6,1,171,Firms,271,1
8047,17974,1,64,3000,144000,1,4,3,2,1741,0,0,0
8047,17975,0,28,9000,144000,0,2,5,2,1741,Firms,136,1
8048,17976,1,58,3000,144000,1,4,3,2,1743,0,0,0
8048,17977,0,34,9000,144000,0,2,5,2,1743,Shops,1444,1
8049,17978,1,58,3000,144000,1,4,3,2,1748,0,0,1
8049,17979,0,28,9000,144000,0,2,5,2,1748,Firms,111,0
8050,17980,1,61,3000,144000,1,4,3,2,1748,0,0,1
8050,17981,0,25,9000,144000,0,2,5,2,1748,Shops,1375,0
8051,17982,1,55,3000,144000,1,4,3,2,1748,0,0,0
8051,17983,0,28,9000,144000,0,2,5,2,1748,Firms,215,1
8052,17984,1,58,3000,144000,1,4,3,2,1748,0,0,1
8052,17985,0,31,9000,144000,0,2,5,2,1748,Firms,699,0
8053,17986,1,61,3000,144000,1,4,3,2,1748,0,0,1
8053,17987,0,32,9000,144000,0,2,5,2,1748,Firms,811,0
8054,17988,1,57,9000,144000,1,3,3,2,1749,0,0,0
8054,17989,0,30,3000,144000,0,2,5,2,1749,Schools,2333,1
8055,17990,1,55,3000,144000,1,4,3,2,1752,0,0,0
8055,17991,0,28,9000,144000,0,2,5,2,1752,Firms,605,1
8056,17992,1,64,3000,144000,1,4,3,2,1753,0,0,1
8056,17993,0,32,9000,144000,0,2,5,2,1753,Shops,1445,0
8057,17994,1,55,9000,144000,1,3,3,2,1753,0,0,1
8057,17995,0,28,3000,144000,0,2,5,2,1753,Schools,2334,0
8058,17996,1,60,3000,144000,1,4,3,2,1753,0,0,1
8058,17997,0,34,9000,144000,0,2,5,2,1753,Shops,1433,0
8059,17998,1,58,3000,144000,1,4,3,2,1753,0,0,0
8059,17999,0,31,9000,144000,0,2,5,2,1753,Firms,36,1
8060,18000,1,57,3000,144000,1,4,3,2,1754,0,0,0
8060,18001,0,25,9000,144000,0,2,5,2,1754,Firms,960,1
8061,18002,1,61,3000,144000,1,4,3,2,1754,0,0,1
8061,18003,0,30,9000,144000,0,2,5,2,1754,Firms,33,0
8062,18004,1,56,9000,144000,1,3,3,2,1754,0,0,1
8062,18005,0,27,3000,144000,0,2,5,2,1754,Schools,2335,0
8063,18006,1,59,3000,144000,1,4,3,2,1755,0,0,0
8063,18007,0,31,9000,144000,0,2,5,2,1755,Firms,400,1
8064,18008,1,64,3000,144000,1,4,3,2,1755,0,0,1
8064,18009,0,28,9000,144000,0,2,5,2,1755,Schools,2478,0
8065,18010,1,63,9000,144000,1,4,3,2,1755,0,0,0
8065,18011,0,30,3000,144000,0,2,5,2,1755,Schools,2336,1
8066,18012,1,61,3000,144000,1,4,3,2,1756,0,0,0
8066,18013,0,31,9000,144000,0,2,5,2,1756,Firms,364,1
8067,18014,1,59,3000,144000,1,4,3,2,1756,0,0,1
8067,18015,0,28,9000,144000,0,2,5,2,1756,Shops,1203,0
8068,18016,1,56,3000,144000,1,4,3,2,1756,0,0,0
8068,18017,0,25,9000,144000,0,2,5,2,1756,Firms,419,1
8069,18018,1,61,9000,144000,1,4,3,2,1758,0,0,1
8069,18019,0,34,3000,144000,0,2,5,2,1758,Schools,2337,0
8070,18020,1,58,9000,144000,1,3,3,2,1758,0,0,0
8070,18021,0,27,3000,144000,0,2,5,2,1758,Schools,2338,1
8071,18022,1,61,3000,144000,1,4,3,2,1758,0,0,0
8071,18023,0,26,9000,144000,0,2,5,2,1758,Firms,756,1
8072,18024,1,58,3000,144000,1,4,3,2,1758,0,0,1
8072,18025,0,32,9000,144000,0,2,5,2,1758,Firms,783,0
8073,18026,1,64,3000,144000,1,4,3,2,1759,0,0,0
8073,18027,0,25,9000,144000,0,2,5,2,1759,Firms,72,1
8074,18028,1,63,3000,144000,1,4,3,2,1760,0,0,1
8074,18029,0,30,9000,144000,0,2,5,2,1760,Shops,1163,0
8075,18030,1,61,3000,144000,1,4,3,2,1760,0,0,1
8075,18031,0,33,9000,144000,0,2,5,2,1760,Shops,1757,0
8076,18032,1,64,3000,144000,1,4,3,2,1762,0,0,0
8076,18033,0,33,9000,144000,0,2,5,2,1762,Firms,881,1
8077,18034,1,63,9000,144000,1,4,3,2,1762,0,0,1
8077,18035,0,26,3000,144000,0,2,5,2,1762,Schools,2339,0
8078,18036,1,63,3000,144000,1,4,3,2,1762,0,0,1
8078,18037,0,33,9000,144000,0,2,5,2,1762,Shops,1751,0
8079,18038,1,61,3000,144000,1,4,3,2,1762,0,0,1
8079,18039,0,32,9000,144000,1,2,5,2,1762,Shops,1078,0
8080,18040,1,61,3000,144000,1,4,3,2,1762,0,0,1
8080,18041,0,29,9000,144000,0,2,5,2,1762,Firms,418,0
8081,18042,1,64,3000,144000,1,4,3,2,1765,0,0,1
8081,18043,0,27,9000,144000,0,2,5,2,1765,Firms,694,0
8082,18044,1,58,3000,144000,1,4,3,2,1766,0,0,1
8082,18045,0,33,9000,144000,0,2,5,2,1766,Firms,502,0
8083,18046,1,58,3000,144000,1,4,3,2,1768,0,0,1
8083,18047,0,27,9000,144000,0,2,5,2,1768,Shops,1828,0
8084,18048,1,58,9000,144000,1,3,3,2,1768,0,0,1
8084,18049,0,28,3000,144000,0,2,5,2,1768,Schools,2340,0
8085,18050,1,57,3000,144000,1,4,3,2,1769,0,0,1
8085,18051,0,29,9000,144000,0,2,5,2,1769,Shops,1929,0
8086,18052,1,63,3000,144000,1,4,3,2,1769,0,0,1
8086,18053,0,28,9000,144000,0,2,5,2,1769,Firms,988,0
8087,18054,1,62,3000,144000,1,4,3,2,1771,0,0,1
8087,18055,0,28,9000,144000,0,2,5,2,1771,Shops,1929,0
8088,18056,1,55,3750,152197,1,4,3,4,1075,0,0,1
8088,18057,0,43,5933,152197,0,2,5,4,1075,Shops,1446,0
8088,18058,0,64,3000,152197,0,2,5,4,1075,Schools,2341,0
8088,18059,0,12,0,152197,0,1,3,4,1075,Schools,2139,0
8089,18060,1,55,3750,231000,1,4,3,4,1083,0,0,0
8089,18061,0,37,3000,231000,0,2,5,4,1083,Schools,2068,0
8089,18062,0,62,12500,231000,0,2,5,4,1083,Schools,2342,1
8089,18063,0,13,0,231000,0,1,3,4,1083,Schools,2246,0
8090,18064,1,63,3750,231000,1,4,3,4,1086,0,0,1
8090,18065,0,63,12500,231000,0,2,5,4,1086,Schools,2069,0
8090,18066,0,35,3000,231000,0,2,5,4,1086,Schools,2070,0
8090,18067,0,14,0,231000,0,1,3,4,1086,Schools,2247,0
8091,18068,1,57,3750,231000,1,4,3,4,1086,0,0,0
8091,18069,0,61,12500,231000,0,2,5,4,1086,Schools,2071,0
8091,18070,0,41,3000,231000,0,2,5,4,1086,Schools,2072,1
8091,18071,0,13,0,231000,0,1,3,4,1086,Schools,2247,0
8092,18072,1,55,2705,113465,1,4,3,4,1099,0,0,0
8092,18073,0,38,3750,113465,0,2,5,4,1099,Shops,1447,1
8092,18074,0,57,3000,113465,0,2,5,4,1099,Schools,2073,0
8092,18075,0,20,0,113465,0,1,7,4,1099,Schools,2311,0
8093,18076,1,57,6629,274542,1,4,3,4,1099,0,0,0
8093,18077,0,43,12500,274542,0,2,5,4,1099,Firms,38,1
8093,18078,0,57,3750,274542,0,2,5,4,1099,Shops,1952,0
8093,18079,0,21,0,274542,0,1,7,4,1099,Schools,2311,0
8094,18080,1,62,12500,237352,1,4,3,4,1101,0,0,0
8094,18081,0,57,3750,237352,0,2,5,4,1101,Shops,1448,0
8094,18082,0,38,3529,237352,0,2,5,4,1101,Shops,1449,1
8094,18083,0,6,0,237352,0,1,2,4,1101,Schools,2021,0
8095,18084,1,58,3000,160631,1,4,3,4,1107,0,0,1
8095,18085,0,60,3750,160631,0,2,5,4,1107,Firms,302,0
8095,18086,0,44,6636,160631,0,2,5,4,1107,Shops,1450,0
8095,18087,0,13,0,160631,0,1,3,4,1107,Schools,2140,0
8096,18088,1,59,12500,254539,1,3,3,4,1108,0,0,0
8096,18089,0,40,3750,254539,0,2,5,4,1108,Shops,1003,0
8096,18090,0,60,4962,254539,0,2,5,4,1108,Shops,1451,1
8096,18091,0,9,0,254539,0,1,2,4,1108,Schools,2021,0
8097,18092,1,57,3000,231000,1,4,3,4,1109,0,0,0
8097,18093,0,37,3750,231000,0,2,5,4,1109,Firms,550,0
8097,18094,0,62,12500,231000,0,2,5,4,1109,Schools,2074,1
8097,18095,0,13,0,231000,0,1,3,4,1109,Schools,2247,0
8098,18096,1,61,3750,239635,1,4,3,4,1110,0,0,0
8098,18097,0,44,3720,239635,0,2,5,4,1110,Shops,1452,0
8098,18098,0,61,12500,239635,0,2,5,4,1110,Schools,2075,1
8098,18099,0,19,0,239635,0,1,7,4,1110,Schools,2311,0
8099,18100,1,63,3000,297907,1,4,3,4,1125,0,0,0
8099,18101,0,56,9326,297907,0,2,5,4,1125,Shops,1453,0
8099,18102,0,44,12500,297907,1,2,5,4,1125,Shops,1816,1
8099,18103,0,13,0,297907,0,1,3,4,1125,Schools,2141,0
8100,18104,1,59,7471,275657,1,4,3,4,1142,0,0,0
8100,18105,0,57,12500,275657,0,2,5,4,1142,Firms,5,0
8100,18106,0,42,3000,275657,0,2,5,4,1142,Schools,2076,1
8100,18107,0,18,0,275657,0,1,6,4,1142,Schools,2416,0
8101,18108,1,62,9659,310903,1,4,3,4,1149,0,0,1
8101,18109,0,37,12500,310903,0,2,5,4,1149,Firms,451,0
8101,18110,0,60,3750,310903,0,2,5,4,1149,Firms,543,0
8101,18111,0,18,0,310903,0,1,7,4,1149,Schools,2312,0
8102,18112,1,55,3750,231000,1,4,3,4,1154,0,0,0
8102,18113,0,35,12500,231000,0,2,5,4,1154,Firms,174,0
8102,18114,0,56,3000,231000,0,2,5,4,1154,Schools,2077,0
8102,18115,0,22,0,231000,0,1,9,4,1154,Schools,2327,1
8103,18116,1,61,3750,172832,1,4,3,4,1160,0,0,0
8103,18117,0,43,7653,172832,0,2,5,4,1160,Shops,1454,0
8103,18118,0,58,3000,172832,1,2,5,4,1160,Schools,2078,1
8103,18119,0,8,0,172832,0,1,2,4,1160,Schools,2022,0
8104,18120,1,63,12500,273336,1,4,3,4,1161,0,0,1
8104,18121,0,40,7278,273336,0,2,5,4,1161,Shops,1455,0
8104,18122,0,63,3000,273336,0,2,5,4,1161,Schools,2079,0
8104,18123,0,22,0,273336,0,1,9,4,1161,Schools,2331,0
8105,18124,1,60,3000,267164,1,4,3,4,1163,0,0,0
8105,18125,0,35,6764,267164,0,2,5,4,1163,Shops,1456,0
8105,18126,0,61,12500,267164,1,2,5,4,1163,Schools,2080,1
8105,18127,0,11,0,267164,0,1,2,4,1163,Schools,2023,0
8106,18128,1,59,3000,285012,1,4,3,4,1163,0,0,0
8106,18129,0,44,12500,285012,0,2,5,4,1163,Firms,246,0
8106,18130,0,60,8251,285012,0,2,5,4,1163,Shops,1457,0
8106,18131,0,21,0,285012,0,1,7,4,1163,Schools,2312,1
8107,18132,1,62,7065,270784,1,4,3,4,1164,0,0,0
8107,18133,0,36,12500,270784,1,2,5,4,1164,Firms,109,0
8107,18134,0,61,3000,270784,0,2,5,4,1164,Schools,2081,1
8107,18135,0,12,0,270784,0,1,3,4,1164,Schools,2165,0
8108,18136,1,57,3000,131081,1,4,3,4,1169,0,0,0
8108,18137,0,56,4173,131081,0,2,5,4,1169,Shops,1458,0
8108,18138,0,38,3750,131081,0,2,5,4,1169,Shops,1887,0
8108,18139,0,24,0,131081,0,1,9,4,1169,Schools,2356,1
8109,18140,1,56,3750,231000,1,4,3,4,1175,0,0,0
8109,18141,0,37,12500,231000,0,2,5,4,1175,Firms,999,1
8109,18142,0,58,3000,231000,0,2,5,4,1175,Schools,2082,0
8109,18143,0,13,0,231000,0,1,3,4,1175,Schools,2248,0
8110,18144,1,58,2313,222756,1,4,3,4,1180,0,0,0
8110,18145,0,58,3750,222756,0,2,5,4,1180,Firms,724,1
8110,18146,0,36,12500,222756,1,2,5,4,1180,Firms,948,0
8110,18147,0,20,0,222756,0,1,7,4,1180,Schools,2312,0
8111,18148,1,64,3116,223393,1,4,3,4,1185,0,0,0
8111,18149,0,37,12500,223393,0,2,5,4,1185,Firms,465,0
8111,18150,0,58,3000,223393,0,2,5,4,1185,Schools,2083,1
8111,18151,0,7,0,223393,0,1,2,4,1185,Schools,2023,0
8112,18152,1,57,3750,188598,1,4,3,4,1186,0,0,0
8112,18153,0,36,8967,188598,0,2,5,4,1186,Shops,1459,0
8112,18154,0,57,3000,188598,0,2,5,4,1186,Schools,2084,1
8112,18155,0,7,0,188598,0,1,2,4,1186,Schools,2024,0
8113,18156,1,56,3750,231000,1,4,3,4,1186,0,0,1
8113,18157,0,59,12500,231000,0,2,5,4,1186,Firms,942,0
8113,18158,0,36,3000,231000,0,2,5,4,1186,Schools,2085,0
8113,18159,0,16,0,231000,0,1,4,4,1186,Schools,2379,0
8114,18160,1,62,3000,276849,1,4,3,4,1190,0,0,0
8114,18161,0,44,12500,276849,0,2,5,4,1190,Shops,1944,0
8114,18162,0,62,7571,276849,0,2,5,4,1190,Schools,2086,0
8114,18163,0,23,0,276849,0,1,9,4,1190,Schools,2356,1
8115,18164,1,55,3000,242939,1,4,3,4,1193,0,0,1
8115,18165,0,36,12500,242939,0,2,5,4,1193,Firms,331,0
8115,18166,0,64,4745,242939,0,2,5,4,1193,Schools,2087,0
8115,18167,0,6,0,242939,0,1,2,4,1193,Schools,2025,0
8116,18168,1,61,12500,295015,1,4,3,4,1200,0,0,1
8116,18169,0,55,9085,295015,0,2,5,4,1200,Shops,1460,0
8116,18170,0,37,3000,295015,0,2,5,4,1200,Schools,2395,0
8116,18171,0,18,0,295015,0,1,7,4,1200,Schools,2312,0
8117,18172,1,58,5897,256764,1,4,3,4,1200,0,0,0
8117,18173,0,44,12500,256764,0,2,5,4,1200,Firms,1000,0
8117,18174,0,57,3000,256764,0,2,5,4,1200,Schools,2396,1
8117,18175,0,24,0,256764,0,1,9,4,1200,Schools,2331,0
8118,18176,1,63,7429,284151,1,4,3,4,1204,0,0,0
8118,18177,0,38,12500,284151,0,2,5,4,1204,Shops,1500,0
8118,18178,0,60,3750,284151,0,2,5,4,1204,Shops,1616,1
8118,18179,0,6,0,284151,0,1,2,4,1204,Schools,2025,0
8119,18180,1,64,2269,213233,1,4,3,4,1210,0,0,0
8119,18181,0,36,12500,213233,0,2,5,4,1210,Firms,294,0
8119,18182,0,56,3000,213233,0,2,5,4,1210,Schools,2397,1
8119,18183,0,24,0,213233,0,1,9,4,1210,Schools,2356,0
8120,18184,1,64,3000,159196,1,4,3,4,1213,0,0,0
8120,18185,0,58,3750,159196,0,2,5,4,1213,Firms,979,0
8120,18186,0,38,6516,159196,0,2,5,4,1213,Shops,1461,1
8120,18187,0,24,0,159196,0,1,9,4,1213,Schools,2357,0
8121,18188,1,64,3000,139474,1,4,3,4,1214,0,0,1
8121,18189,0,57,4873,139474,0,2,5,4,1214,Shops,1462,0
8121,18190,0,43,3750,139474,0,2,5,4,1214,Shops,1853,0
8121,18191,0,6,0,139474,0,1,2,4,1214,Schools,2026,0
8122,18192,1,57,3000,255851,1,4,3,4,1215,0,0,0
8122,18193,0,40,12500,255851,0,2,5,4,1215,Shops,1114,0
8122,18194,0,56,5821,255851,0,2,5,4,1215,Shops,1463,1
8122,18195,0,14,0,255851,0,1,3,4,1215,Schools,2141,0
8123,18196,1,61,6364,262367,1,4,3,4,1216,0,0,0
8123,18197,0,36,12500,262367,0,2,5,4,1216,Firms,587,1
8123,18198,0,57,3000,262367,0,2,5,4,1216,Schools,2398,0
8123,18199,0,13,0,262367,0,1,3,4,1216,Schools,2164,0
8124,18200,1,63,4952,254424,1,4,3,4,1221,0,0,1
8124,18201,0,38,12500,254424,0,2,5,4,1221,Firms,114,0
8124,18202,0,63,3750,254424,0,2,5,4,1221,Schools,2399,0
8124,18203,0,18,0,254424,0,1,7,4,1221,Schools,2313,0
8125,18204,1,61,12500,255148,1,4,3,4,1221,0,0,0
8125,18205,0,37,3000,255148,0,2,5,4,1221,Schools,2400,0
8125,18206,0,64,5762,255148,0,2,5,4,1221,Schools,2401,0
8125,18207,0,24,0,255148,0,1,9,4,1221,Schools,2357,1
8126,18208,1,60,3750,146824,1,4,3,4,1222,0,0,0
8126,18209,0,36,5485,146824,0,2,5,4,1222,Shops,1464,0
8126,18210,0,56,3000,146824,0,2,5,4,1222,Schools,2402,1
8126,18211,0,13,0,146824,0,1,3,4,1222,Schools,2142,0
8127,18212,1,59,3750,193817,1,4,3,4,1227,0,0,0
8127,18213,0,35,9401,193817,0,2,5,4,1227,Shops,1465,1
8127,18214,0,60,3000,193817,0,2,5,4,1227,Schools,2403,0
8127,18215,0,23,0,193817,0,1,9,4,1227,Schools,2357,0
8128,18216,1,61,5896,151753,1,4,3,4,1230,0,0,0
8128,18217,0,64,3750,151753,0,2,5,4,1230,Schools,2282,1
8128,18218,0,43,3000,151753,0,2,5,4,1230,Schools,2404,0
8128,18219,0,19,0,151753,0,1,7,4,1230,Schools,2313,0
8129,18220,1,63,12500,275438,1,4,3,4,1230,0,0,1
8129,18221,0,41,3000,275438,0,2,5,4,1230,Schools,2283,0
8129,18222,0,61,7453,275438,0,2,5,4,1230,Schools,2284,0
8129,18223,0,19,0,275438,0,1,7,4,1230,Schools,2313,0
8130,18224,1,58,3000,231000,1,4,3,4,1231,0,0,1
8130,18225,0,37,3750,231000,0,2,5,4,1231,Firms,179,0
8130,18226,0,61,12500,231000,0,2,5,4,1231,Schools,2285,0
8130,18227,0,24,0,231000,0,1,9,4,1231,Schools,2370,0
8131,18228,1,56,3000,226311,1,4,3,4,1233,0,0,1
8131,18229,0,36,12500,226311,0,2,5,4,1233,Firms,376,0
8131,18230,0,63,3359,226311,1,2,5,4,1233,Schools,2286,0
8131,18231,0,19,0,226311,0,1,7,4,1233,Schools,2314,0
8132,18232,1,1,0,231000,0,1,0,4,1238,0,0,0
8132,18233,0,63,3000,231000,1,4,3,4,1238,0,0,0
8132,18234,0,40,12500,231000,1,2,5,4,1238,Firms,237,1
8132,18235,0,62,3750,231000,0,2,5,4,1238,Schools,2287,0
8133,18236,1,59,12500,234833,1,3,3,4,1242,0,0,0
8133,18237,0,56,3319,234833,0,2,5,4,1242,Shops,1466,0
8133,18238,0,44,3750,234833,0,2,5,4,1242,Shops,1726,1
8133,18239,0,18,0,234833,0,1,7,4,1242,Schools,2314,0
8134,18240,1,61,3000,247766,1,4,3,4,1242,0,0,1
8134,18241,0,58,12500,247766,1,2,5,4,1242,Shops,1373,0
8134,18242,0,43,5147,247766,0,2,5,4,1242,Shops,1467,0
8134,18243,0,10,0,247766,0,1,2,4,1242,Schools,2073,0
8135,18244,1,2,0,231000,0,1,0,4,1244,0,0,0
8135,18245,0,62,3000,231000,1,4,3,4,1244,0,0,0
8135,18246,0,42,12500,231000,0,2,5,4,1244,Firms,368,1
8135,18247,0,55,3750,231000,0,2,5,4,1244,Shops,1468,0
8136,18248,1,1,0,231000,0,1,0,4,1244,0,0,0
8136,18249,0,60,3000,231000,0,4,3,4,1244,0,0,0
8136,18250,0,37,12500,231000,1,2,5,4,1244,Firms,815,1
8136,18251,0,63,3750,231000,0,2,5,4,1244,Schools,2288,0
8137,18252,1,2,0,248794,0,1,0,4,1246,0,0,0
8137,18253,0,59,3000,248794,1,4,3,4,1246,0,0,0
8137,18254,0,39,5233,248794,1,2,5,4,1246,Shops,1469,0
8137,18255,0,63,12500,248794,0,2,5,4,1246,Schools,2289,1
8138,18256,1,62,3000,143092,1,4,3,4,1246,0,0,0
8138,18257,0,35,5174,143092,0,2,5,4,1246,Shops,1470,0
8138,18258,0,61,3750,143092,0,2,5,4,1246,Schools,2290,1
8138,18259,0,11,0,143092,0,1,2,4,1246,Schools,2027,0
8139,18260,1,56,5957,257486,1,4,3,4,1246,0,0,1
8139,18261,0,37,12500,257486,1,2,5,4,1246,Shops,1920,0
8139,18262,0,63,3000,257486,1,2,5,4,1246,Schools,2291,0
8139,18263,0,18,0,257486,0,1,7,4,1246,Schools,2315,0
8140,18264,1,59,4687,251246,1,4,3,4,1247,0,0,0
8140,18265,0,37,12500,251246,0,2,5,4,1247,Firms,253,0
8140,18266,0,62,3750,251246,0,2,5,4,1247,Schools,2292,1
8140,18267,0,11,0,251246,0,1,2,4,1247,Schools,2028,0
8141,18268,1,56,3750,307803,1,4,3,4,1247,0,0,0
8141,18269,0,58,9400,307803,0,2,5,4,1247,Shops,1471,0
8141,18270,0,37,12500,307803,0,2,5,4,1247,Shops,1925,1
8141,18271,0,18,0,307803,0,1,7,4,1247,Schools,2315,0
8142,18272,1,59,12500,246521,1,3,3,4,1249,0,0,1
8142,18273,0,42,3750,246521,0,2,5,4,1249,Shops,1353,0
8142,18274,0,64,4293,246521,1,2,5,4,1249,Schools,2293,0
8142,18275,0,7,0,246521,0,1,2,4,1249,Schools,2028,0
8143,18276,1,1,0,213615,0,1,0,4,1249,0,0,0
8143,18277,0,58,2301,213615,1,4,3,4,1249,0,0,0
8143,18278,0,39,12500,213615,0,2,5,4,1249,Firms,206,1
8143,18279,0,64,3000,213615,0,2,5,4,1249,Schools,2294,0
8144,18280,1,61,3000,231000,1,4,3,4,1252,0,0,0
8144,18281,0,55,12500,231000,0,2,5,4,1252,Firms,918,0
8144,18282,0,38,3750,231000,0,2,5,4,1252,Shops,1472,0
8144,18283,0,19,0,231000,0,1,7,4,1252,Schools,2265,1
8145,18284,1,2,0,128787,0,1,0,4,1252,0,0,0
8145,18285,0,59,3750,128787,0,4,3,4,1252,0,0,0
8145,18286,0,42,3982,128787,0,2,5,4,1252,Shops,1473,1
8145,18287,0,55,3000,128787,1,2,5,4,1252,Schools,2295,0
8146,18288,1,63,12500,248596,1,4,3,4,1259,0,0,0
8146,18289,0,42,4466,248596,1,2,5,4,1259,Shops,1474,0
8146,18290,0,62,3750,248596,0,2,5,4,1259,Schools,2296,1
8146,18291,0,17,0,248596,0,1,4,4,1259,Schools,2410,0
8147,18292,1,59,3000,231000,1,4,3,4,1262,0,0,0
8147,18293,0,40,12500,231000,0,2,5,4,1262,Firms,717,0
8147,18294,0,61,3750,231000,0,2,5,4,1262,Schools,2297,1
8147,18295,0,10,0,231000,0,1,2,4,1262,Schools,2122,0
8148,18296,1,63,3000,231000,1,4,3,4,1269,0,0,1
8148,18297,0,55,12500,231000,0,2,5,4,1269,Firms,262,0
8148,18298,0,36,3750,231000,0,2,5,4,1269,Firms,796,0
8148,18299,0,6,0,231000,0,1,2,4,1269,Schools,2122,0
8149,18300,1,59,3750,150796,1,4,3,4,1270,0,0,0
8149,18301,0,37,5816,150796,0,2,5,4,1270,Shops,1475,0
8149,18302,0,63,3000,150796,0,2,5,4,1270,Schools,2298,1
8149,18303,0,6,0,150796,0,1,2,4,1270,Schools,2029,0
8150,18304,1,1,0,287674,0,1,0,4,1273,0,0,0
8150,18305,0,58,12500,287674,1,3,3,4,1273,0,0,0
8150,18306,0,40,7723,287674,0,2,5,4,1273,Shops,1476,0
8150,18307,0,62,3750,287674,0,2,5,4,1273,Schools,2299,1
8151,18308,1,59,3000,294522,1,4,3,4,1275,0,0,0
8151,18309,0,57,12500,294522,1,2,5,4,1275,Shops,1137,0
8151,18310,0,38,9044,294522,0,2,5,4,1275,Shops,1477,1
8151,18311,0,24,0,294522,0,1,9,4,1275,Schools,2357,0
8152,18312,1,59,7239,281871,1,4,3,4,1275,0,0,0
8152,18313,0,55,3750,281871,0,2,5,4,1275,Firms,671,1
8152,18314,0,35,12500,281871,0,2,5,4,1275,Firms,708,0
8152,18315,0,20,0,281871,0,1,7,4,1275,Schools,2315,0
8153,18316,1,57,9354,307243,1,4,3,4,1275,0,0,0
8153,18317,0,42,12500,307243,0,2,5,4,1275,Shops,1152,1
8153,18318,0,62,3750,307243,0,2,5,4,1275,Schools,2300,0
8153,18319,0,17,0,307243,0,1,4,4,1275,Schools,2387,0
8154,18320,1,63,4597,250168,1,4,3,4,1276,0,0,1
8154,18321,0,60,12500,250168,0,2,5,4,1276,Firms,218,0
8154,18322,0,39,3750,250168,0,2,5,4,1276,Firms,900,0
8154,18323,0,18,0,250168,0,1,6,4,1276,Schools,2416,0
8155,18324,1,63,3000,226999,1,4,3,4,1277,0,0,1
8155,18325,0,41,3417,226999,0,2,5,4,1277,Shops,1478,0
8155,18326,0,62,12500,226999,0,2,5,4,1277,Schools,2301,0
8155,18327,0,19,0,226999,0,1,7,4,1277,Schools,2316,0
8156,18328,1,57,3750,231000,1,4,3,4,1281,0,0,1
8156,18329,0,41,12500,231000,0,2,5,4,1281,Firms,48,0
8156,18330,0,62,3000,231000,0,2,5,4,1281,Schools,2343,0
8156,18331,0,6,0,231000,0,1,2,4,1281,Schools,2122,0
8157,18332,1,55,8980,302759,1,4,3,4,1281,0,0,1
8157,18333,0,57,12500,302759,0,2,5,4,1281,Shops,1059,0
8157,18334,0,37,3750,302759,0,2,5,4,1281,Shops,1479,0
8157,18335,0,10,0,302759,0,1,2,4,1281,Schools,2030,0
8158,18336,1,2,0,231000,0,1,0,4,1282,0,0,0
8158,18337,0,64,3750,231000,0,4,3,4,1282,0,0,0
8158,18338,0,55,12500,231000,1,2,5,4,1282,Firms,77,1
8158,18339,0,37,3000,231000,1,2,5,4,1282,Schools,2344,0
8159,18340,1,56,8256,294077,1,4,3,4,1285,0,0,0
8159,18341,0,43,3750,294077,0,2,5,4,1285,Firms,912,0
8159,18342,0,64,12500,294077,0,2,5,4,1285,Schools,2345,0
8159,18343,0,20,0,294077,0,1,7,4,1285,Schools,2271,1
8160,18344,1,60,3000,231000,1,4,3,4,1285,0,0,0
8160,18345,0,38,12500,231000,0,2,5,4,1285,Firms,380,1
8160,18346,0,56,3750,231000,0,2,5,4,1285,Shops,1480,0
8160,18347,0,20,0,231000,0,1,7,4,1285,Schools,2287,0
8161,18348,1,64,8511,288130,1,4,3,4,1286,0,0,0
8161,18349,0,36,12500,288130,0,2,5,4,1286,Firms,175,0
8161,18350,0,57,3000,288130,0,2,5,4,1286,Schools,2346,1
8161,18351,0,6,0,288130,0,1,2,4,1286,Schools,2069,0
8162,18352,1,1,0,238591,0,1,0,4,1287,0,0,0
8162,18353,0,55,3000,238591,0,4,3,4,1287,0,0,0
8162,18354,0,42,4383,238591,1,2,5,4,1287,Shops,1481,0
