HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Edu_year,Edu_durati,Hhd_size,WS,ID,Rela,Property,Residence,LiveLong,LiveLat,WELong,WELat,Max_Fri,Min_Fri
8375,19207,0,19,0,254776,0,1,6,2,3,4,Schools,2414,1,1,684,116.3591298,39.98860877,116.5156743,40.11921792,19,8
8376,19208,1,64,3000,272584,1,4,3,0,0,4,0,0,4,0,684,116.3591298,39.98860877,0,0,40,20
8376,19209,0,63,7215,272584,0,2,5,0,0,4,Firms,127,4,0,684,116.3591298,39.98860877,116.2678448,39.69685518,40,20
8376,19210,0,36,12500,272584,1,2,5,0,0,4,Firms,738,1,1,684,116.3591298,39.98860877,116.1765909,39.69685518,19,8
8376,19211,0,10,0,272584,0,1,2,5,6,4,Schools,1980,3,0,684,116.3591298,39.98860877,116.3982601,39.92829675,2,1
8377,19212,1,64,7863,289360,1,4,3,0,0,4,0,0,4,0,874,116.7636163,39.81766108,0,0,40,20
8377,19213,0,63,3750,289360,0,2,5,0,0,4,Firms,140,4,0,874,116.7636163,39.81766108,116.2678448,39.92829675,2,1
8377,19214,0,35,12500,289360,0,2,5,0,0,4,Firms,650,1,1,874,116.7636163,39.81766108,115.9160907,39.92829675,19,8
8377,19215,0,13,0,289360,0,1,3,2,3,4,Schools,2159,3,0,874,116.7636163,39.81766108,116.3330455,39.78747148,8,2
8378,19216,1,64,12500,239781,1,4,3,0,0,4,0,0,2,0,169,116.4504403,40.01875684,0,0,8,2
8378,19217,0,37,3000,239781,0,2,5,0,0,4,Firms,142,3,0,169,116.4504403,40.01875684,116.150525,40.39030565,19,8
8378,19218,0,63,4482,239781,0,2,5,0,0,4,Firms,146,1,1,169,116.4504403,40.01875684,116.1765909,40.00870803,2,1
8378,19219,0,7,0,239781,0,1,2,2,6,4,Schools,1981,6,0,169,116.4504403,40.01875684,116.3330455,40.03885287,2,1
8379,19220,1,57,12500,266350,1,3,3,0,0,4,0,0,1,1,633,116.1374932,40.10917381,0,0,40,20
8379,19221,0,44,3000,266350,1,2,5,0,0,4,Firms,148,2,0,633,116.1374932,40.10917381,116.0853743,39.88807577,40,20
8379,19222,0,55,6696,266350,0,2,5,0,0,4,Businessmen,1601,11,0,633,116.1374932,40.10917381,116.6983641,40.17947479,8,2
8379,19223,0,12,0,266350,0,1,3,1,3,4,Schools,2160,6,0,633,116.1374932,40.10917381,116.2417688,39.74720669,8,2
8380,19224,1,62,3613,238356,1,4,3,0,0,4,0,0,2,0,1242,116.2939233,39.86796106,0,0,2,1
8380,19225,0,59,3750,238356,0,2,5,0,0,4,Firms,665,11,0,1242,116.2939233,39.86796106,116.5939652,40.19955779,8,2
8380,19226,0,44,12500,238356,0,2,5,0,0,4,Firms,932,1,1,1242,116.2939233,39.86796106,116.6853138,40.09912929,2,1
8380,19227,0,7,0,238356,0,1,2,2,6,4,Schools,1982,3,0,1242,116.2939233,39.86796106,116.2678448,40.01875684,2,1
8381,19228,1,0,0,231000,0,1,0,1,3,4,0,0,3,0,1663,116.2939233,39.66663267,0,0,8,2
8381,19229,0,63,12500,231000,0,4,3,0,0,4,0,0,4,0,1663,116.2939233,39.66663267,0,0,2,1
8381,19230,0,39,3000,231000,0,2,5,0,0,4,Firms,151,1,0,1663,116.2939233,39.66663267,116.5287221,39.93835031,40,20
8381,19231,0,57,3750,231000,1,2,5,0,0,4,Businessmen,1602,11,0,1663,116.2939233,39.66663267,116.4373946,39.82772264,40,20
8382,19232,1,62,12500,231000,1,4,3,0,0,4,0,0,4,0,998,116.2678448,40.08908436,0,0,40,20
8382,19233,0,59,3000,231000,1,2,5,0,0,4,Firms,157,4,0,998,116.2678448,40.08908436,116.0984028,40.09912929,2,1
8382,19234,0,40,3750,231000,0,2,5,0,0,4,Businessmen,1603,12,0,998,116.2678448,40.08908436,116.1114321,39.99865868,2,1
8382,19235,0,18,0,231000,0,1,6,1,3,4,Schools,2484,1,1,998,116.2678448,40.08908436,117.1941702,40.18951644,19,8
8383,19236,1,55,9447,299367,1,4,3,0,0,4,0,0,1,1,677,116.5809161,39.81766108,0,0,19,8
8383,19237,0,36,12500,299367,0,2,5,0,0,4,Firms,126,2,0,677,116.5809161,39.81766108,116.3982601,39.7774066,40,20
8383,19238,0,62,3000,299367,0,2,5,0,0,4,Firms,162,11,0,677,116.5809161,39.81766108,115.7339949,39.92829675,19,8
8383,19239,0,15,0,299367,0,1,4,1,3,4,Schools,2376,3,0,677,116.5809161,39.81766108,116.3200042,40.13930497,2,1
8384,19240,1,59,3582,237986,1,4,3,0,0,4,0,0,1,1,677,116.5809161,39.81766108,0,0,19,8
8384,19241,0,64,3750,237986,1,2,5,0,0,4,Firms,165,2,0,677,116.5809161,39.81766108,116.4243493,40.06899316,2,1
8384,19242,0,41,12500,237986,0,2,5,0,0,4,Firms,778,11,0,677,116.5809161,39.81766108,116.3069634,39.72706891,19,8
8384,19243,0,6,0,237986,0,1,2,1,6,4,Schools,1983,6,0,677,116.5809161,39.81766108,116.6070145,39.84784339,19,8
8385,19244,1,64,8241,179889,1,4,3,0,0,4,0,0,2,0,530,116.3721728,40.06899316,0,0,19,8
8385,19245,0,42,3000,179889,0,2,5,0,0,4,Firms,171,11,0,530,116.3721728,40.06899316,116.6331137,40.76182943,40,20
8385,19246,0,60,3750,179889,0,2,5,0,0,4,Businessmen,1787,1,0,530,116.3721728,40.06899316,116.3982601,39.93835031,40,20
8385,19247,0,16,0,179889,0,1,4,2,3,4,Schools,2400,3,0,530,116.3721728,40.06899316,116.620064,39.87801878,19,8
8386,19248,1,64,6745,161935,1,4,3,0,0,4,0,0,1,0,530,116.3721728,40.06899316,0,0,19,8
8386,19249,0,41,3000,161935,0,2,5,0,0,4,Firms,177,3,0,530,116.3721728,40.06899316,115.9421232,39.76734085,2,1
8386,19250,0,56,3750,161935,0,2,5,0,0,4,Businessmen,1604,2,0,530,116.3721728,40.06899316,116.3330455,39.73713826,19,8
8386,19251,0,8,0,161935,0,1,2,3,6,4,Schools,1984,6,0,530,116.3721728,40.06899316,116.3330455,40.14934794,2,1
8387,19252,1,59,3000,134625,1,4,3,0,0,4,0,0,2,0,144,116.2548064,40.03885287,0,0,40,20
8387,19253,0,64,4469,134625,0,2,5,0,0,4,Firms,180,1,1,144,116.2548064,40.03885287,116.7766667,39.79753552,2,1
8387,19254,0,35,3750,134625,0,2,5,0,0,4,Businessmen,1225,3,0,144,116.2548064,40.03885287,116.7114145,39.8579026,19,8
8387,19255,0,24,0,134625,0,1,9,3,3,4,Schools,2360,3,0,144,116.2548064,40.03885287,116.2156955,40.07903898,19,8
8388,19256,1,64,12500,293667,1,4,3,0,0,4,0,0,1,1,333,116.4765328,39.57590861,0,0,40,20
8388,19257,0,44,3000,293667,0,2,5,0,0,4,Firms,183,2,0,333,116.4765328,39.57590861,117.1289603,40.07903898,2,1
8388,19258,0,63,8972,293667,0,2,5,0,0,4,Firms,201,11,0,333,116.4765328,39.57590861,116.2026599,39.63640098,19,8
8388,19259,0,14,0,293667,0,1,3,3,3,4,Schools,2141,6,0,333,116.4765328,39.57590861,116.7897171,39.72706891,2,1
8389,19260,1,58,3000,154694,1,4,3,0,0,4,0,0,4,0,1735,116.5678672,39.72706891,0,0,19,8
8389,19261,0,62,3750,154694,1,2,5,0,0,4,Firms,203,4,0,1735,116.5678672,39.72706891,116.3591298,39.84784339,40,20
8389,19262,0,36,6141,154694,0,2,5,0,0,4,Businessmen,1605,1,1,1735,116.5678672,39.72706891,116.5417702,40.16943283,40,20
8389,19263,0,14,0,154694,0,1,3,3,3,4,Schools,2161,3,0,1735,116.5678672,39.72706891,116.6331137,40.33007471,2,1
8390,19264,1,57,3750,310697,1,4,3,0,0,4,0,0,1,1,1355,116.4765328,39.99865868,0,0,40,20
8390,19265,0,41,12500,310697,0,2,5,0,0,4,Firms,933,2,0,1355,116.4765328,39.99865868,116.3591298,39.97855828,19,8
8390,19266,0,58,9641,310697,0,2,5,0,0,4,Businessmen,1606,11,0,1355,116.4765328,39.99865868,116.5678672,39.89813205,19,8
8390,19267,0,12,0,310697,0,1,3,1,3,4,Schools,2162,6,0,1355,116.4765328,39.99865868,116.5939652,40.00870803,2,1
8391,19268,1,62,3773,240280,1,4,3,0,0,4,0,0,4,0,1477,116.5287221,39.91824252,0,0,8,2
8391,19269,0,61,3750,240280,0,2,5,0,0,4,Firms,207,4,0,1477,116.5287221,39.91824252,117.2984748,40.15939055,19,8
8391,19270,0,35,12500,240280,0,2,5,0,0,4,Firms,433,11,0,1477,116.5287221,39.91824252,116.6070145,39.66663267,2,1
8391,19271,0,21,0,240280,0,1,7,4,4,4,Schools,2288,1,1,1477,116.5287221,39.91824252,116.3460874,39.97855828,8,2
8392,19272,1,55,7981,176775,1,4,3,0,0,4,0,0,2,0,964,116.3591298,39.70692738,0,0,2,1
8392,19273,0,58,3750,176775,0,2,5,0,0,4,Firms,75,11,0,964,116.3591298,39.70692738,116.2417688,40.25980045,2,1
8392,19274,0,39,3000,176775,0,2,5,0,0,4,Firms,209,1,1,964,116.3591298,39.70692738,116.3982601,40.01875684,2,1
8392,19275,0,20,0,176775,0,1,7,3,4,4,Schools,2288,11,0,964,116.3591298,39.70692738,116.3460874,39.97855828,19,8
8393,19276,1,63,12500,231000,1,4,3,0,0,4,0,0,2,0,486,116.4243493,39.91824252,0,0,2,1
8393,19277,0,36,3000,231000,0,2,5,0,0,4,Firms,215,11,0,486,116.4243493,39.91824252,116.5417702,39.81766108,2,1
8393,19278,0,55,3750,231000,0,2,5,0,0,4,Businessmen,1607,1,1,486,116.4243493,39.91824252,116.5156743,40.04890012,2,1
8393,19279,0,16,0,231000,0,1,4,2,3,4,Schools,2411,3,0,486,116.4243493,39.91824252,116.3721728,39.81766108,40,20
8394,19280,1,58,3000,235124,1,4,3,0,0,4,0,0,2,0,486,116.4243493,39.91824252,0,0,40,20
8394,19281,0,63,4094,235124,0,2,5,0,0,4,Firms,220,1,1,486,116.4243493,39.91824252,116.7897171,40.05894688,40,20
8394,19282,0,38,12500,235124,0,2,5,0,0,4,Firms,850,3,0,486,116.4243493,39.91824252,116.4243493,39.87801878,40,20
8394,19283,0,20,0,235124,0,1,7,3,4,4,Schools,2288,3,0,486,116.4243493,39.91824252,116.3460874,39.97855828,8,2
8395,19284,1,63,12500,275438,1,4,3,0,0,4,0,0,2,0,1160,116.3591298,39.99865868,0,0,2,1
8395,19285,0,40,3000,275438,0,2,5,0,0,4,Firms,225,11,0,1160,116.3591298,39.99865868,116.3721728,39.81766108,2,1
8395,19286,0,57,7453,275438,0,2,5,0,0,4,Schools,2479,1,1,1160,116.3591298,39.99865868,116.5939652,39.86796106,8,2
8395,19287,0,11,0,275438,0,1,2,6,6,4,Schools,1984,6,0,1160,116.3591298,39.99865868,116.3330455,40.14934794,19,8
8396,19288,1,63,8299,294591,1,4,3,0,0,4,0,0,1,1,1753,116.3460874,40.03885287,0,0,19,8
8396,19289,0,61,3750,294591,1,2,5,0,0,4,Firms,248,2,0,1753,116.3460874,40.03885287,116.6983641,39.67670784,19,8
8396,19290,0,37,12500,294591,0,2,5,0,0,4,Businessmen,1707,3,0,1753,116.3460874,40.03885287,116.3721728,39.95845553,19,8
8396,19291,0,19,0,294591,0,1,7,2,4,4,Schools,2289,3,0,1753,116.3460874,40.03885287,116.2417688,39.81766108,19,8
8397,19292,1,57,3000,271259,1,4,3,0,0,4,0,0,4,0,1208,116.6592135,39.98860877,0,0,19,8
8397,19293,0,61,7105,271259,0,2,5,0,0,4,Firms,251,4,0,1208,116.6592135,39.98860877,116.1896251,39.9685072,40,20
8397,19294,0,42,12500,271259,0,2,5,0,0,4,Firms,603,12,0,1208,116.6592135,39.98860877,116.3721728,39.88807577,19,8
8397,19295,0,19,0,271259,0,1,6,2,3,4,Schools,2416,1,1,1208,116.6592135,39.98860877,116.3069634,40.05894688,19,8
8398,19296,1,61,12500,273365,1,4,3,0,0,4,0,0,1,1,101,116.150525,39.81766108,0,0,40,20
8398,19297,0,59,6530,273365,0,2,5,0,0,4,Businessmen,1609,2,0,101,116.150525,39.81766108,116.3852162,40.00870803,19,8
8398,19298,0,36,3750,273365,0,2,5,0,0,4,Businessmen,1938,3,0,101,116.150525,39.81766108,116.5809161,39.98860877,19,8
8398,19299,0,6,0,273365,0,1,2,1,6,4,Schools,1985,6,0,101,116.150525,39.81766108,116.3721728,39.97855828,40,20
8399,19300,1,64,3337,226047,1,4,3,0,0,4,0,0,1,0,611,116.1635576,39.7774066,0,0,8,2
8399,19301,0,43,3000,226047,0,2,5,0,0,4,Firms,255,3,0,611,116.1635576,39.7774066,116.2939233,40.03885287,2,1
8399,19302,0,55,12500,226047,0,2,5,0,0,4,Firms,527,2,0,611,116.1635576,39.7774066,116.828868,40.12926163,8,2
8399,19303,0,14,0,226047,0,1,3,3,3,4,Schools,2163,6,0,611,116.1635576,39.7774066,116.4243493,39.97855828,19,8
8400,19304,1,63,12500,288873,1,4,3,0,0,4,0,0,4,0,611,116.1635576,39.7774066,0,0,2,1
8400,19305,0,61,3000,288873,0,2,5,0,0,4,Firms,262,4,0,611,116.1635576,39.7774066,116.7897171,40.19955779,2,1
8400,19306,0,37,8573,288873,0,2,5,0,0,4,Businessmen,1610,1,0,611,116.1635576,39.7774066,116.3721728,40.06899316,2,1
8400,19307,0,12,0,288873,0,1,3,1,3,4,Schools,2157,3,0,611,116.1635576,39.7774066,115.8120065,40.53084713,19,8
8401,19308,1,58,9311,306729,1,4,3,0,0,4,0,0,1,1,445,116.9985054,40.18951644,0,0,2,1
8401,19309,0,60,12500,306729,0,2,5,0,0,4,Firms,836,2,0,445,116.9985054,40.18951644,116.4895796,39.58599345,8,2
8401,19310,0,36,3750,306729,0,2,5,0,0,4,Firms,862,3,0,445,116.9985054,40.18951644,116.2156955,40.09912929,40,20
8401,19311,0,14,0,306729,0,1,3,3,3,4,Schools,2164,3,0,445,116.9985054,40.18951644,116.4113045,39.93835031,8,2
8402,19312,1,57,3750,260498,1,4,3,0,0,4,0,0,1,1,445,116.9985054,40.18951644,0,0,40,20
8402,19313,0,40,12500,260498,0,2,5,0,0,4,Firms,929,2,0,445,116.9985054,40.18951644,116.3330455,40.18951644,19,8
8402,19314,0,60,5458,260498,0,2,5,0,0,4,Businessmen,1611,11,0,445,116.9985054,40.18951644,116.4895796,40.05894688,19,8
8402,19315,0,10,0,260498,0,1,2,5,6,4,Schools,1986,6,0,445,116.9985054,40.18951644,116.3852162,39.89813205,19,8
8403,19316,1,58,6305,270659,1,4,3,0,0,4,0,0,1,1,767,116.4504403,39.92829675,0,0,2,1
8403,19317,0,35,12500,270659,0,2,5,0,0,4,Firms,78,3,0,767,116.4504403,39.92829675,116.5548186,39.94840323,8,2
8403,19318,0,57,3750,270659,0,2,5,0,0,4,Firms,696,2,0,767,116.4504403,39.92829675,116.2026599,39.82772264,40,20
8403,19319,0,16,0,270659,0,1,4,2,3,4,Schools,2401,3,0,767,116.4504403,39.92829675,116.8158178,39.81766108,40,20
8404,19320,1,61,9219,191623,1,4,3,0,0,4,0,0,4,0,767,116.4504403,39.92829675,0,0,19,8
8404,19321,0,35,3000,191623,0,2,5,0,0,4,Firms,263,1,0,767,116.4504403,39.92829675,116.150525,40.50072949,40,20
8404,19322,0,60,3750,191623,0,2,5,0,0,4,Businessmen,1782,4,0,767,116.4504403,39.92829675,116.1765909,39.80759871,19,8
8404,19323,0,16,0,191623,0,1,4,2,3,4,Schools,2401,11,0,767,116.4504403,39.92829675,116.8158178,39.81766108,19,8
8405,19324,1,56,7284,282406,1,4,3,0,0,4,0,0,2,0,466,116.5678672,39.97855828,0,0,2,1
8405,19325,0,61,3750,282406,0,2,5,0,0,4,Firms,274,11,0,466,116.5678672,39.97855828,116.9202158,39.78747148,19,8
8405,19326,0,43,12500,282406,0,2,5,0,0,4,Firms,454,1,1,466,116.5678672,39.97855828,116.1896251,39.92829675,2,1
8405,19327,0,21,0,282406,0,1,7,4,4,4,Schools,2289,3,0,466,116.5678672,39.97855828,116.2417688,39.81766108,19,8
8406,19328,1,64,3750,121878,1,4,3,0,0,4,0,0,4,0,625,116.2287318,40.08908436,0,0,19,8
8406,19329,0,62,3000,121878,1,2,5,0,0,4,Firms,277,11,0,625,116.2287318,40.08908436,116.3200042,39.56582262,2,1
8406,19330,0,42,3407,121878,0,2,5,0,0,4,Businessmen,1612,1,1,625,116.2287318,40.08908436,116.4634864,39.82772264,8,2
8406,19331,0,9,0,121878,0,1,2,4,6,4,Schools,1987,3,0,625,116.2287318,40.08908436,116.1374932,39.84784339,40,20
8407,19332,1,56,12500,231000,1,3,3,0,0,4,0,0,2,0,1012,116.1635576,40.06899316,0,0,2,1
8407,19333,0,62,3000,231000,0,2,5,0,0,4,Firms,284,11,0,1012,116.1635576,40.06899316,116.4373946,40.00870803,8,2
8407,19334,0,44,3750,231000,0,2,5,0,0,4,Firms,995,1,1,1012,116.1635576,40.06899316,117.0245996,40.11921792,40,20
8407,19335,0,7,0,231000,0,1,2,2,6,4,Schools,2110,3,0,1012,116.1635576,40.06899316,116.2678448,40.03885287,8,2
8408,19336,1,61,3000,231000,1,4,3,0,0,4,0,0,1,1,876,116.4504403,39.67670784,0,0,19,8
8408,19337,0,64,12500,231000,0,2,5,0,0,4,Firms,287,2,0,876,116.4504403,39.67670784,115.7339949,39.92829675,19,8
8408,19338,0,35,3750,231000,0,2,5,0,0,4,Firms,920,3,0,876,116.4504403,39.67670784,116.0984028,39.94840323,40,20
8408,19339,0,6,0,231000,0,1,2,1,6,4,Schools,2110,6,0,876,116.4504403,39.67670784,116.2678448,40.03885287,2,1
8409,19340,1,63,12500,299232,1,4,3,0,0,4,0,0,4,0,1056,116.4765328,40.03885287,0,0,2,1
8409,19341,0,61,8686,299232,0,2,5,0,0,4,Firms,292,4,0,1056,116.4765328,40.03885287,116.9071666,40.40034399,8,2
8409,19342,0,35,3750,299232,0,2,5,0,0,4,Businessmen,1077,1,1,1056,116.4765328,40.03885287,116.3069634,39.83778341,2,1
8409,19343,0,14,0,299232,0,1,3,3,3,4,Schools,2165,3,0,1056,116.4765328,40.03885287,116.1244622,39.92829675,40,20
8410,19344,1,57,9938,200255,1,4,3,0,0,4,0,0,4,0,52,116.2548064,40.65133731,0,0,2,1
8410,19345,0,38,3000,200255,0,2,5,0,0,4,Firms,298,11,0,52,116.2548064,40.65133731,116.9593618,40.26984011,19,8
8410,19346,0,64,3750,200255,0,2,5,0,0,4,Firms,302,4,0,52,116.2548064,40.65133731,116.2678448,39.92829675,2,1
8410,19347,0,23,0,200255,0,1,9,2,3,4,Schools,2360,1,1,52,116.2548064,40.65133731,116.2156955,40.07903898,19,8
8411,19348,1,60,3750,302483,1,4,3,0,0,4,0,0,1,1,660,116.5026268,39.95845553,0,0,2,1
8411,19349,0,44,12500,302483,0,2,5,0,0,4,Firms,251,2,0,660,116.5026268,39.95845553,116.1896251,39.9685072,40,20
8411,19350,0,60,8957,302483,0,2,5,0,0,4,Businessmen,1613,11,0,660,116.5026268,39.95845553,116.2678448,40.06899316,2,1
8411,19351,0,11,0,302483,0,1,2,6,6,4,Schools,1987,6,0,660,116.5026268,39.95845553,116.1374932,39.84784339,40,20
8412,19352,1,58,3000,304067,1,4,3,0,0,4,0,0,1,0,1098,116.3852162,39.71699862,0,0,2,1
8412,19353,0,63,12500,304067,0,2,5,0,0,4,Firms,303,2,0,1098,116.3852162,39.71699862,115.9942008,40.45053593,40,20
8412,19354,0,35,9839,304067,1,2,5,0,0,4,Businessmen,1614,3,0,1098,116.3852162,39.71699862,116.6592135,39.75727422,2,1
8412,19355,0,17,0,304067,0,1,4,3,3,4,Schools,2402,3,0,1098,116.3852162,39.71699862,116.3460874,39.47499501,2,1
8413,19356,1,62,3000,159430,1,4,3,0,0,4,0,0,4,0,458,116.5026268,40.19955779,0,0,2,1
8413,19357,0,63,6536,159430,0,2,5,0,0,4,Firms,304,4,0,458,116.5026268,40.19955779,116.3330455,39.63640098,19,8
8413,19358,0,40,3750,159430,0,2,5,0,0,4,Businessmen,1380,1,1,458,116.5026268,40.19955779,116.5026268,39.94840323,2,1
8413,19359,0,14,0,159430,0,1,3,3,3,4,Schools,2166,3,0,458,116.5026268,40.19955779,116.5026268,39.82772264,8,2
8414,19360,1,56,3750,165181,1,4,3,0,0,4,0,0,2,0,1392,116.2287318,39.65655647,0,0,2,1
8414,19361,0,61,3000,165181,0,2,5,0,0,4,Firms,308,11,0,1392,116.2287318,39.65655647,116.6592135,39.69685518,40,20
8414,19362,0,41,7015,165181,0,2,5,0,0,4,Businessmen,1615,1,1,1392,116.2287318,39.65655647,116.0853743,39.82772264,19,8
8414,19363,0,11,0,165181,0,1,2,6,6,4,Schools,1988,3,0,1392,116.2287318,39.65655647,116.1896251,39.73713826,19,8
8415,19364,1,62,12500,276563,1,4,3,0,0,4,0,0,2,0,1392,116.2287318,39.65655647,0,0,8,2
8415,19365,0,44,3000,276563,0,2,5,0,0,4,Firms,316,11,0,1392,116.2287318,39.65655647,115.7729948,39.54564717,19,8
8415,19366,0,57,7547,276563,0,2,5,0,0,4,Businessmen,1616,1,1,1392,116.2287318,39.65655647,116.3591298,39.71699862,2,1
8415,19367,0,24,0,276563,0,1,9,3,3,4,Schools,2360,3,0,1392,116.2287318,39.65655647,116.2156955,40.07903898,8,2
8416,19368,1,56,3750,240715,1,4,3,0,0,4,0,0,2,0,971,116.3200042,39.60615975,0,0,2,1
8416,19369,0,35,12500,240715,0,2,5,0,0,4,Firms,521,3,0,971,116.3200042,39.60615975,116.3069634,40.15939055,19,8
8416,19370,0,58,3810,240715,0,2,5,0,0,4,Businessmen,1617,1,0,971,116.3200042,39.60615975,116.2417688,40.12926163,8,2
8416,19371,0,7,0,240715,0,1,2,2,6,4,Schools,1989,6,0,971,116.3200042,39.60615975,116.4634864,39.92829675,8,2
8417,19372,1,59,3750,183146,1,4,3,0,0,4,0,0,4,0,1176,116.5287221,39.86796106,0,0,2,1
8417,19373,0,56,3000,183146,0,2,5,0,0,4,Firms,318,11,0,1176,116.5287221,39.86796106,116.3852162,40.15939055,2,1
8417,19374,0,36,8512,183146,0,2,5,0,0,4,Businessmen,1618,1,1,1176,116.5287221,39.86796106,116.0202456,39.92829675,19,8
8417,19375,0,9,0,183146,0,1,2,4,6,4,Schools,1990,3,0,1176,116.5287221,39.86796106,116.4504403,39.99865868,2,1
8418,19376,1,56,3000,267841,1,4,3,0,0,4,0,0,1,1,393,116.2808837,40.18951644,0,0,19,8
8418,19377,0,39,12500,267841,0,2,5,0,0,4,Firms,49,2,0,393,116.2808837,40.18951644,116.4373946,39.70692738,19,8
8418,19378,0,59,6820,267841,0,2,5,0,0,4,Businessmen,1619,11,0,393,116.2808837,40.18951644,116.2678448,39.93835031,19,8
8418,19379,0,8,0,267841,0,1,2,3,6,4,Schools,1991,6,0,393,116.2808837,40.18951644,116.2156955,40.02880511,19,8
8419,19380,1,64,3000,288333,1,4,3,0,0,4,0,0,1,1,818,116.3852162,39.98860877,0,0,2,1
8419,19381,0,56,8528,288333,0,2,5,0,0,4,Businessmen,1620,2,0,818,116.3852162,39.98860877,116.3460874,39.76734085,19,8
8419,19382,0,38,12500,288333,1,2,5,0,0,4,Businessmen,1693,3,0,818,116.3852162,39.98860877,116.5548186,39.93835031,19,8
8419,19383,0,10,0,288333,0,1,2,5,6,4,Schools,1992,6,0,818,116.3852162,39.98860877,116.4504403,39.9685072,19,8
8420,19384,1,62,3000,193362,1,4,3,0,0,4,0,0,2,0,1080,116.150525,39.80759871,0,0,40,20
8420,19385,0,56,3750,193362,0,2,5,0,0,4,Firms,516,1,1,1080,116.150525,39.80759871,116.2156955,39.95845553,19,8
8420,19386,0,39,9364,193362,0,2,5,0,0,4,Businessmen,1621,11,0,1080,116.150525,39.80759871,115.9811798,39.83778341,40,20
8420,19387,0,20,0,193362,0,1,7,3,4,4,Schools,2290,3,0,1080,116.150525,39.80759871,116.5548186,40.03885287,19,8
8421,19388,1,56,3750,164420,1,4,3,0,0,4,0,0,1,1,1080,116.150525,39.80759871,0,0,2,1
8421,19389,0,61,3000,164420,0,2,5,0,0,4,Firms,324,2,0,1080,116.150525,39.80759871,116.7244649,39.81766108,19,8
8421,19390,0,36,6952,164420,0,2,5,0,0,4,Businessmen,1622,11,0,1080,116.150525,39.80759871,116.0332695,39.92829675,8,2
8421,19391,0,11,0,164420,0,1,2,6,6,4,Schools,1992,6,0,1080,116.150525,39.80759871,116.4504403,39.9685072,40,20
8422,19392,1,58,6532,273378,1,4,3,0,0,4,0,0,1,1,517,116.3330455,39.87801878,0,0,40,20
8422,19393,0,43,12500,273378,0,2,5,0,0,4,Firms,886,2,0,517,116.3330455,39.87801878,116.0462943,40.2899189,8,2
8422,19394,0,59,3750,273378,0,2,5,0,0,4,Businessmen,1711,11,0,517,116.3330455,39.87801878,116.5809161,40.04890012,40,20
8422,19395,0,8,0,273378,0,1,2,3,6,4,Schools,1993,6,0,517,116.3330455,39.87801878,116.2939233,39.80759871,19,8
8423,19396,1,62,5895,265740,1,4,3,0,0,4,0,0,1,1,1267,116.2026599,39.9685072,0,0,19,8
8423,19397,0,35,3750,265740,0,2,5,0,0,4,Firms,857,3,0,1267,116.2026599,39.9685072,116.4243493,40.06899316,2,1
8423,19398,0,58,12500,265740,0,2,5,0,0,4,Firms,883,2,0,1267,116.2026599,39.9685072,117.1420034,40.15939055,19,8
8423,19399,0,7,0,265740,0,1,2,2,6,4,Schools,1994,6,0,1267,116.2026599,39.9685072,116.1765909,39.78747148,19,8
8424,19400,1,58,3000,153510,1,4,3,0,0,4,0,0,2,0,3,116.1244622,40.04890012,0,0,40,20
8424,19401,0,60,3750,153510,0,2,5,0,0,4,Firms,111,11,0,3,116.1244622,40.04890012,116.1896251,39.92829675,2,1
8424,19402,0,40,6043,153510,0,2,5,0,0,4,Businessmen,1623,1,1,3,116.1244622,40.04890012,116.6853138,39.86796106,40,20
8424,19403,0,9,0,153510,0,1,2,4,6,4,Schools,1995,3,0,3,116.1244622,40.04890012,116.2939233,39.9685072,2,1
8425,19404,1,0,0,231000,0,1,0,1,3,4,0,0,6,0,624,116.7766667,39.90818763,0,0,19,8
8425,19405,0,62,12500,231000,0,4,3,0,0,4,0,0,1,1,624,116.7766667,39.90818763,0,0,2,1
8425,19406,0,39,3000,231000,0,2,5,0,0,4,Firms,332,3,0,624,116.7766667,39.90818763,116.6983641,39.91824252,40,20
8425,19407,0,55,3750,231000,1,2,5,0,0,4,Firms,941,11,0,624,116.7766667,39.90818763,116.3460874,40.12926163,2,1
8426,19408,1,62,8270,285239,1,4,3,0,0,4,0,0,1,1,463,116.4243493,39.63640098,0,0,2,1
8426,19409,0,36,3000,285239,0,2,5,0,0,4,Firms,343,3,0,463,116.4243493,39.63640098,116.620064,40.17947479,40,20
8426,19410,0,59,12500,285239,0,2,5,0,0,4,Businessmen,1779,2,0,463,116.4243493,39.63640098,116.2678448,40.04890012,2,1
8426,19411,0,16,0,285239,0,1,4,2,3,4,Schools,2402,6,0,463,116.4243493,39.63640098,116.3460874,39.47499501,19,8
8427,19412,1,59,3000,294588,1,4,3,0,0,4,0,0,2,0,838,116.4373946,39.9685072,0,0,19,8
8427,19413,0,39,12500,294588,0,2,5,0,0,4,Businessmen,1303,11,0,838,116.4373946,39.9685072,116.2808837,40.10917381,40,20
8427,19414,0,57,9049,294588,0,2,5,0,0,4,Businessmen,1624,1,1,838,116.4373946,39.9685072,116.5156743,40.16943283,8,2
8427,19415,0,13,0,294588,0,1,3,2,3,4,Schools,2167,3,0,838,116.4373946,39.9685072,116.4373946,39.92829675,19,8
8428,19416,1,59,12500,289551,1,3,3,0,0,4,0,0,2,0,838,116.4373946,39.9685072,0,0,2,1
