HID,PID,Gender,Age_group,Education,Income,License,Status,Education_detailed,Number,Long,Lat
7220,14578,1,3,3,332000,1,2,6,4,0,0
7220,14579,0,4,3,332000,0,2,6,4,0,0
7220,14580,0,5,1,332000,0,2,3,4,0,0
7221,14581,1,3,1,332000,1,2,4,4,0,0
7221,14582,1,3,3,332000,1,2,6,4,0,0
7221,14583,0,4,3,332000,0,2,6,4,0,0
7221,14584,0,5,1,332000,0,2,3,4,0,0
7222,14585,1,3,1,332000,1,2,4,4,0,0
7222,14586,1,3,3,332000,1,2,6,4,0,0
7222,14587,0,4,3,332000,0,2,6,4,0,0
7222,14588,0,5,1,332000,0,2,3,4,0,0
7223,14589,1,3,1,332000,1,2,4,4,0,0
7223,14590,1,3,3,332000,1,2,6,4,0,0
7223,14591,0,4,3,332000,0,2,6,4,0,0
7223,14592,0,5,1,332000,0,2,3,4,0,0
7224,14593,1,3,1,332000,1,2,4,4,0,0
7224,14594,1,3,3,332000,1,2,6,4,0,0
7224,14595,0,4,3,332000,0,2,6,4,0,0
7224,14596,0,5,1,332000,0,2,3,4,0,0
7225,14597,1,3,1,332000,1,2,4,4,0,0
7225,14598,1,3,3,332000,1,2,6,4,0,0
7225,14599,0,4,3,332000,0,2,6,4,0,0
7225,14600,0,5,1,332000,0,2,3,4,0,0
7226,14601,1,3,1,332000,1,2,4,4,0,0
7226,14602,1,3,3,332000,1,2,6,4,0,0
7226,14603,0,4,3,332000,0,2,6,4,0,0
7226,14604,0,5,1,332000,0,2,3,4,0,0
7227,14605,1,3,1,332000,1,2,4,4,0,0
7227,14606,1,3,3,332000,1,2,6,4,0,0
7227,14607,0,4,3,332000,0,2,6,4,0,0
7227,14608,0,5,1,332000,0,2,3,4,0,0
7228,14609,1,3,1,332000,1,2,4,4,0,0
7228,14610,1,3,3,332000,1,2,6,4,0,0
7228,14611,0,4,3,332000,0,2,6,4,0,0
7228,14612,0,5,1,332000,0,2,3,4,0,0
7229,14613,1,3,1,332000,1,2,4,4,0,0
7229,14614,1,3,3,332000,1,2,6,4,0,0
7229,14615,0,4,3,332000,0,2,6,4,0,0
7229,14616,0,5,1,332000,0,2,3,4,0,0
7230,14617,1,3,1,332000,1,2,4,4,0,0
7230,14618,1,3,3,332000,1,2,6,4,0,0
7230,14619,0,4,3,332000,0,2,6,4,0,0
7230,14620,0,5,1,332000,0,2,3,4,0,0
7231,14621,1,3,1,332000,1,2,4,4,0,0
7231,14622,1,3,3,332000,1,2,6,4,0,0
7231,14623,0,4,3,332000,0,2,6,4,0,0
7231,14624,0,5,1,332000,0,2,3,4,0,0
7232,14625,1,3,1,332000,1,2,4,4,0,0
7232,14626,1,3,3,332000,1,2,6,4,0,0
7232,14627,0,4,3,332000,0,2,6,4,0,0
7232,14628,0,5,1,332000,0,2,3,4,0,0
7233,14629,1,3,1,332000,1,2,4,4,0,0
7233,14630,1,3,3,332000,1,2,6,4,0,0
7233,14631,0,4,3,332000,0,2,6,4,0,0
7233,14632,0,5,1,332000,0,2,3,4,0,0
7234,14633,1,3,1,332000,1,2,4,4,0,0
7234,14634,1,3,3,332000,1,2,6,4,0,0
7234,14635,0,4,3,332000,0,2,6,4,0,0
7234,14636,0,5,1,332000,0,2,3,4,0,0
7235,14637,1,3,1,332000,1,2,4,4,0,0
7235,14638,1,3,3,332000,1,2,6,4,0,0
7235,14639,0,4,3,332000,0,2,6,4,0,0
7235,14640,0,5,1,332000,0,2,3,4,0,0
7236,14641,1,3,1,332000,1,2,4,4,0,0
7236,14642,1,3,3,332000,1,2,6,4,0,0
7236,14643,0,4,3,332000,0,2,6,4,0,0
7236,14644,0,5,1,332000,0,2,3,4,0,0
7237,14645,1,3,1,332000,1,2,4,4,0,0
7237,14646,1,3,3,332000,1,2,6,4,0,0
7237,14647,0,4,3,332000,0,2,6,4,0,0
7237,14648,0,5,1,332000,0,2,3,4,0,0
7238,14649,1,3,1,332000,1,2,4,4,0,0
7238,14650,1,3,3,332000,1,2,6,4,0,0
7238,14651,0,4,3,332000,0,2,6,4,0,0
7238,14652,0,5,1,332000,0,2,3,4,0,0
7239,14653,1,3,1,332000,1,2,4,4,0,0
7239,14654,1,3,3,332000,1,2,6,4,0,0
7239,14655,0,4,3,332000,0,2,6,4,0,0
7239,14656,0,5,1,332000,0,2,3,4,0,0
7240,14657,1,3,1,332000,1,2,4,4,0,0
7240,14658,1,3,3,332000,1,2,6,4,0,0
7240,14659,0,4,3,332000,0,2,6,4,0,0
7240,14660,0,5,1,332000,0,2,3,4,0,0
7241,14661,1,3,1,332000,1,2,4,4,0,0
7241,14662,1,3,3,332000,1,2,6,4,0,0
7241,14663,0,4,3,332000,0,2,6,4,0,0
7241,14664,0,5,1,332000,0,2,3,4,0,0
7242,14665,1,3,1,332000,1,2,4,4,0,0
7242,14666,1,3,3,332000,1,2,6,4,0,0
7242,14667,0,4,3,332000,0,2,6,4,0,0
7242,14668,0,5,1,332000,0,2,3,4,0,0
7243,14669,1,3,1,332000,1,2,4,4,0,0
7243,14670,1,3,3,332000,1,2,6,4,0,0
7243,14671,0,4,3,332000,0,2,6,4,0,0
7243,14672,0,5,1,332000,0,2,3,4,0,0
7244,14673,1,3,1,332000,1,2,4,4,0,0
7244,14674,1,3,3,332000,1,2,6,4,0,0
7244,14675,0,4,3,332000,0,2,6,4,0,0
7244,14676,0,5,1,332000,0,2,3,4,0,0
7245,14677,1,3,1,332000,1,2,4,4,0,0
7245,14678,1,3,3,332000,1,2,6,4,0,0
7245,14679,0,4,3,332000,0,2,6,4,0,0
7245,14680,0,5,1,332000,0,2,3,4,0,0
7246,14681,1,3,1,332000,1,2,4,4,0,0
7246,14682,1,3,3,332000,1,2,6,4,0,0
7246,14683,0,4,3,332000,0,2,6,4,0,0
7246,14684,0,5,1,332000,0,2,3,4,0,0
7247,14685,1,3,1,332000,1,2,4,4,0,0
7247,14686,1,3,3,332000,1,2,6,4,0,0
7247,14687,0,4,3,332000,0,2,6,4,0,0
7247,14688,0,5,1,332000,0,2,3,4,0,0
7248,14689,1,3,1,332000,1,2,4,4,0,0
7248,14690,1,3,3,332000,1,2,6,4,0,0
7248,14691,0,4,3,332000,0,2,6,4,0,0
7248,14692,0,5,1,332000,0,2,3,4,0,0
7249,14693,1,2,2,153000,1,2,5,4,0,0
7249,14694,0,1,1,153000,0,1,2,4,0,0
7249,14695,0,4,1,153000,0,2,4,4,0,0
7249,14696,0,2,3,153000,0,2,6,4,0,0
7250,14697,1,2,2,153000,1,2,5,4,0,0
7250,14698,0,1,1,153000,0,1,2,4,0,0
7250,14699,0,4,1,153000,0,2,4,4,0,0
7250,14700,0,2,3,153000,0,2,6,4,0,0
7251,14701,1,2,2,153000,1,2,5,4,0,0
7251,14702,0,1,1,153000,0,1,2,4,0,0
7251,14703,0,4,1,153000,0,2,4,4,0,0
7251,14704,0,2,3,153000,0,2,6,4,0,0
7252,14705,1,2,2,153000,1,2,5,4,0,0
7252,14706,0,1,1,153000,0,1,2,4,0,0
7252,14707,0,4,1,153000,0,2,4,4,0,0
7252,14708,0,2,3,153000,0,2,6,4,0,0
7253,14709,1,2,2,153000,1,2,5,4,0,0
7253,14710,0,1,1,153000,0,1,2,4,0,0
7253,14711,0,4,1,153000,0,2,4,4,0,0
7253,14712,0,2,3,153000,0,2,6,4,0,0
7254,14713,1,2,2,153000,1,2,5,4,0,0
7254,14714,0,1,1,153000,0,1,2,4,0,0
7254,14715,0,4,1,153000,0,2,4,4,0,0
7254,14716,0,2,3,153000,0,2,6,4,0,0
7255,14717,1,2,2,153000,1,2,5,4,0,0
7255,14718,0,1,1,153000,0,1,2,4,0,0
7255,14719,0,4,1,153000,0,2,4,4,0,0
7255,14720,0,2,3,153000,0,2,6,4,0,0
7256,14721,1,2,2,153000,1,2,5,4,0,0
7256,14722,0,1,1,153000,0,1,2,4,0,0
7256,14723,0,4,1,153000,0,2,4,4,0,0
7256,14724,0,2,3,153000,0,2,6,4,0,0
7257,14725,1,2,2,153000,1,2,5,4,0,0
7257,14726,0,1,1,153000,0,1,2,4,0,0
7257,14727,0,4,1,153000,0,2,4,4,0,0
7257,14728,0,2,3,153000,0,2,6,4,0,0
7258,14729,1,2,2,153000,1,2,5,4,0,0
7258,14730,0,1,1,153000,0,1,2,4,0,0
7258,14731,0,4,1,153000,0,2,4,4,0,0
7258,14732,0,2,3,153000,0,2,6,4,0,0
7259,14733,1,2,2,153000,1,2,5,4,0,0
7259,14734,0,1,1,153000,0,1,2,4,0,0
7259,14735,0,4,1,153000,0,2,4,4,0,0
7259,14736,0,2,3,153000,0,2,6,4,0,0
7260,14737,1,2,2,153000,1,2,5,4,0,0
7260,14738,0,1,1,153000,0,1,2,4,0,0
7260,14739,0,4,1,153000,0,2,4,4,0,0
7260,14740,0,2,3,153000,0,2,6,4,0,0
7261,14741,1,2,2,153000,1,2,5,4,0,0
7261,14742,0,1,1,153000,0,1,2,4,0,0
7261,14743,0,4,1,153000,0,2,4,4,0,0
7261,14744,0,2,3,153000,0,2,6,4,0,0
7262,14745,1,2,2,153000,1,2,5,4,0,0
7262,14746,0,1,1,153000,0,1,2,4,0,0
7262,14747,0,4,1,153000,0,2,4,4,0,0
7262,14748,0,2,3,153000,0,2,6,4,0,0
7263,14749,1,2,2,153000,1,2,5,4,0,0
7263,14750,0,1,1,153000,0,1,2,4,0,0
7263,14751,0,4,1,153000,0,2,4,4,0,0
7263,14752,0,2,3,153000,0,2,6,4,0,0
7264,14753,1,2,2,153000,1,2,5,4,0,0
7264,14754,0,1,1,153000,0,1,2,4,0,0
7264,14755,0,4,1,153000,0,2,4,4,0,0
7264,14756,0,2,3,153000,0,2,6,4,0,0
7265,14757,1,2,2,153000,1,2,5,4,0,0
7265,14758,0,1,1,153000,0,1,2,4,0,0
7265,14759,0,4,1,153000,0,2,4,4,0,0
7265,14760,0,2,3,153000,0,2,6,4,0,0
7266,14761,1,2,2,153000,1,2,5,4,0,0
7266,14762,0,1,1,153000,0,1,2,4,0,0
7266,14763,0,4,1,153000,0,2,4,4,0,0
7266,14764,0,2,3,153000,0,2,6,4,0,0
7267,14765,1,2,2,153000,1,2,5,4,0,0
7267,14766,0,1,1,153000,0,1,2,4,0,0
7267,14767,0,4,1,153000,0,2,4,4,0,0
7267,14768,0,2,3,153000,0,2,6,4,0,0
7268,14769,1,2,2,153000,1,2,5,4,0,0
7268,14770,0,1,1,153000,0,1,2,4,0,0
7268,14771,0,4,1,153000,0,2,4,4,0,0
7268,14772,0,2,3,153000,0,2,6,4,0,0
7269,14773,1,2,2,153000,1,2,5,4,0,0
7269,14774,0,1,1,153000,0,1,2,4,0,0
7269,14775,0,4,1,153000,0,2,4,4,0,0
7269,14776,0,2,3,153000,0,2,6,4,0,0
7270,14777,1,2,2,153000,1,2,5,4,0,0
7270,14778,0,1,1,153000,0,1,2,4,0,0
7270,14779,0,4,1,153000,0,2,4,4,0,0
7270,14780,0,2,3,153000,0,2,6,4,0,0
7271,14781,1,2,2,153000,1,2,5,4,0,0
7271,14782,0,1,1,153000,0,1,2,4,0,0
7271,14783,0,4,1,153000,0,2,4,4,0,0
7271,14784,0,2,3,153000,0,2,6,4,0,0
7272,14785,1,2,2,153000,1,2,5,4,0,0
7272,14786,0,1,1,153000,0,1,2,4,0,0
7272,14787,0,4,1,153000,0,2,4,4,0,0
7272,14788,0,2,3,153000,0,2,6,4,0,0
7273,14789,1,2,2,153000,1,2,5,4,0,0
7273,14790,0,1,1,153000,0,1,2,4,0,0
7273,14791,0,4,1,153000,0,2,4,4,0,0
7273,14792,0,2,3,153000,0,2,6,4,0,0
7274,14793,1,2,2,153000,1,2,5,4,0,0
7274,14794,0,1,1,153000,0,1,2,4,0,0
7274,14795,0,4,1,153000,0,2,4,4,0,0
7274,14796,0,2,3,153000,0,2,6,4,0,0
7275,14797,1,2,2,153000,1,2,5,4,0,0
7275,14798,0,1,1,153000,0,1,2,4,0,0
7275,14799,0,4,1,153000,0,2,4,4,0,0
7275,14800,0,2,3,153000,0,2,6,4,0,0
7276,14801,1,2,2,153000,1,2,5,4,0,0
7276,14802,0,1,1,153000,0,1,2,4,0,0
7276,14803,0,4,1,153000,0,2,4,4,0,0
7276,14804,0,2,3,153000,0,2,6,4,0,0
7277,14805,1,2,2,153000,1,2,5,4,0,0
7277,14806,0,1,1,153000,0,1,2,4,0,0
7277,14807,0,4,1,153000,0,2,4,4,0,0
7277,14808,0,2,3,153000,0,2,6,4,0,0
7278,14809,1,2,2,153000,1,2,5,4,0,0
7278,14810,0,1,1,153000,0,1,2,4,0,0
7278,14811,0,4,1,153000,0,2,4,4,0,0
7278,14812,0,2,3,153000,0,2,6,4,0,0
7279,14813,1,2,2,153000,1,2,5,4,0,0
7279,14814,0,1,1,153000,0,1,2,4,0,0
7279,14815,0,4,1,153000,0,2,4,4,0,0
7279,14816,0,2,3,153000,0,2,6,4,0,0
7280,14817,1,2,2,153000,1,2,5,4,0,0
7280,14818,0,1,1,153000,0,1,2,4,0,0
7280,14819,0,4,1,153000,0,2,4,4,0,0
7280,14820,0,2,3,153000,0,2,6,4,0,0
7281,14821,1,2,2,153000,1,2,5,4,0,0
7281,14822,0,1,1,153000,0,1,2,4,0,0
7281,14823,0,4,1,153000,0,2,4,4,0,0
7281,14824,0,2,3,153000,0,2,6,4,0,0
7282,14825,1,2,2,153000,1,2,5,4,0,0
7282,14826,0,1,1,153000,0,1,2,4,0,0
7282,14827,0,4,1,153000,0,2,4,4,0,0
7282,14828,0,2,3,153000,0,2,6,4,0,0
7283,14829,1,2,2,153000,1,2,5,4,0,0
7283,14830,0,1,1,153000,0,1,2,4,0,0
7283,14831,0,4,1,153000,0,2,4,4,0,0
7283,14832,0,2,3,153000,0,2,6,4,0,0
7284,14833,1,2,2,153000,1,2,5,4,0,0
7284,14834,0,1,1,153000,0,1,2,4,0,0
7284,14835,0,4,1,153000,0,2,4,4,0,0
7284,14836,0,2,3,153000,0,2,6,4,0,0
7285,14837,1,2,2,153000,1,2,5,4,0,0
7285,14838,0,1,1,153000,0,1,2,4,0,0
7285,14839,0,4,1,153000,0,2,4,4,0,0
7285,14840,0,2,3,153000,0,2,6,4,0,0
7286,14841,1,2,2,153000,1,2,5,4,0,0
7286,14842,0,1,1,153000,0,1,2,4,0,0
7286,14843,0,4,1,153000,0,2,4,4,0,0
7286,14844,0,2,3,153000,0,2,6,4,0,0
7287,14845,1,2,2,153000,1,2,5,4,0,0
7287,14846,0,1,1,153000,0,1,2,4,0,0
7287,14847,0,4,1,153000,0,2,4,4,0,0
7287,14848,0,2,3,153000,0,2,6,4,0,0
7288,14849,1,2,2,153000,1,2,5,4,0,0
7288,14850,0,1,1,153000,0,1,2,4,0,0
7288,14851,0,4,1,153000,0,2,4,4,0,0
7288,14852,0,2,3,153000,0,2,6,4,0,0
7289,14853,1,2,2,153000,1,2,5,4,0,0
7289,14854,0,1,1,153000,0,1,2,4,0,0
7289,14855,0,4,1,153000,0,2,4,4,0,0
7289,14856,0,2,3,153000,0,2,6,4,0,0
7290,14857,1,2,2,153000,1,2,5,4,0,0
7290,14858,0,1,1,153000,0,1,2,4,0,0
7290,14859,0,4,1,153000,0,2,4,4,0,0
7290,14860,0,2,3,153000,0,2,6,4,0,0
7291,14861,1,2,2,153000,1,2,5,4,0,0
7291,14862,0,1,1,153000,0,1,2,4,0,0
7291,14863,0,4,1,153000,0,2,4,4,0,0
7291,14864,0,2,3,153000,0,2,6,4,0,0
7292,14865,1,2,2,153000,1,2,5,4,0,0
7292,14866,0,1,1,153000,0,1,2,4,0,0
7292,14867,0,4,1,153000,0,2,4,4,0,0
7292,14868,0,2,3,153000,0,2,6,4,0,0
7293,14869,1,2,2,153000,1,2,5,4,0,0
7293,14870,0,1,1,153000,0,1,2,4,0,0
7293,14871,0,4,1,153000,0,2,4,4,0,0
7293,14872,0,2,3,153000,0,2,6,4,0,0
7294,14873,1,2,2,153000,1,2,5,4,0,0
7294,14874,0,1,1,153000,0,1,2,4,0,0
7294,14875,0,4,1,153000,0,2,4,4,0,0
7294,14876,0,2,3,153000,0,2,6,4,0,0
7295,14877,1,2,2,153000,1,2,5,4,0,0
7295,14878,0,1,1,153000,0,1,2,4,0,0
7295,14879,0,4,1,153000,0,2,4,4,0,0
7295,14880,0,2,3,153000,0,2,6,4,0,0
7296,14881,1,2,2,153000,1,2,5,4,0,0
7296,14882,0,1,1,153000,0,1,2,4,0,0
7296,14883,0,4,1,153000,0,2,4,4,0,0
7296,14884,0,2,3,153000,0,2,6,4,0,0
7297,14885,1,2,2,153000,1,2,5,4,0,0
7297,14886,0,1,1,153000,0,1,2,4,0,0
7297,14887,0,4,1,153000,0,2,4,4,0,0
7297,14888,0,2,3,153000,0,2,6,4,0,0
7298,14889,1,2,2,153000,1,2,5,4,0,0
7298,14890,0,1,1,153000,0,1,2,4,0,0
7298,14891,0,4,1,153000,0,2,4,4,0,0
7298,14892,0,2,3,153000,0,2,6,4,0,0
7299,14893,1,2,2,153000,1,2,5,4,0,0
7299,14894,0,1,1,153000,0,1,2,4,0,0
7299,14895,0,4,1,153000,0,2,4,4,0,0
7299,14896,0,2,3,153000,0,2,6,4,0,0
7300,14897,1,2,2,153000,1,2,5,4,0,0
7300,14898,0,1,1,153000,0,1,2,4,0,0
7300,14899,0,4,1,153000,0,2,4,4,0,0
7300,14900,0,2,3,153000,0,2,6,4,0,0
7301,14901,1,3,3,216000,1,2,6,5,0,0
7301,14902,0,1,1,216000,0,1,2,5,0,0
7301,14903,0,5,1,216000,0,2,3,5,0,0
7301,14904,0,2,2,216000,0,2,5,5,0,0
7301,14905,0,2,2,216000,0,2,5,5,0,0
7302,14906,1,3,3,216000,1,2,6,5,0,0
7302,14907,0,1,1,216000,0,1,2,5,0,0
7302,14908,0,5,1,216000,0,2,3,5,0,0
7302,14909,0,2,2,216000,0,2,5,5,0,0
7302,14910,0,2,2,216000,0,2,5,5,0,0
7303,14911,1,3,3,216000,1,2,6,5,0,0
7303,14912,0,1,1,216000,0,1,2,5,0,0
7303,14913,0,5,1,216000,0,2,3,5,0,0
7303,14914,0,2,2,216000,0,2,5,5,0,0
7303,14915,0,2,2,216000,0,2,5,5,0,0
7304,14916,1,3,3,216000,1,2,6,5,0,0
7304,14917,0,1,1,216000,0,1,2,5,0,0
7304,14918,0,5,1,216000,0,2,3,5,0,0
7304,14919,0,2,2,216000,0,2,5,5,0,0
7304,14920,0,2,2,216000,0,2,5,5,0,0
7305,14921,1,3,3,216000,1,2,6,5,0,0
7305,14922,0,1,1,216000,0,1,2,5,0,0
7305,14923,0,5,1,216000,0,2,3,5,0,0
7305,14924,0,2,2,216000,0,2,5,5,0,0
7305,14925,0,2,2,216000,0,2,5,5,0,0
7306,14926,1,3,3,216000,1,2,6,5,0,0
7306,14927,0,1,1,216000,0,1,2,5,0,0
7306,14928,0,5,1,216000,0,2,3,5,0,0
7306,14929,0,2,2,216000,0,2,5,5,0,0
7306,14930,0,2,2,216000,0,2,5,5,0,0
7307,14931,1,3,3,216000,1,2,6,5,0,0
7307,14932,0,1,1,216000,0,1,2,5,0,0
7307,14933,0,5,1,216000,0,2,3,5,0,0
7307,14934,0,2,2,216000,0,2,5,5,0,0
7307,14935,0,2,2,216000,0,2,5,5,0,0
7308,14936,1,3,3,216000,1,2,6,5,0,0
7308,14937,0,1,1,216000,0,1,2,5,0,0
7308,14938,0,5,1,216000,0,2,3,5,0,0
7308,14939,0,2,2,216000,0,2,5,5,0,0
7308,14940,0,2,2,216000,0,2,5,5,0,0
7309,14941,1,3,3,216000,1,2,6,5,0,0
7309,14942,0,1,1,216000,0,1,2,5,0,0
7309,14943,0,5,1,216000,0,2,3,5,0,0
7309,14944,0,2,2,216000,0,2,5,5,0,0
7309,14945,0,2,2,216000,0,2,5,5,0,0
7310,14946,1,3,3,216000,1,2,6,5,0,0
7310,14947,0,1,1,216000,0,1,2,5,0,0
7310,14948,0,5,1,216000,0,2,3,5,0,0
7310,14949,0,2,2,216000,0,2,5,5,0,0
7310,14950,0,2,2,216000,0,2,5,5,0,0
7311,14951,1,3,3,216000,1,2,6,5,0,0
7311,14952,0,1,1,216000,0,1,2,5,0,0
7311,14953,0,5,1,216000,0,2,3,5,0,0
7311,14954,0,2,2,216000,0,2,5,5,0,0
7311,14955,0,2,2,216000,0,2,5,5,0,0
7312,14956,1,3,3,216000,1,2,6,5,0,0
7312,14957,0,1,1,216000,0,1,2,5,0,0
7312,14958,0,5,1,216000,0,2,3,5,0,0
7312,14959,0,2,2,216000,0,2,5,5,0,0
7312,14960,0,2,2,216000,0,2,5,5,0,0
7313,14961,1,3,3,216000,1,2,6,5,0,0
7313,14962,0,1,1,216000,0,1,2,5,0,0
7313,14963,0,5,1,216000,0,2,3,5,0,0
7313,14964,0,2,2,216000,0,2,5,5,0,0
7313,14965,0,2,2,216000,0,2,5,5,0,0
7314,14966,1,3,3,216000,1,2,6,5,0,0
7314,14967,0,1,1,216000,0,1,2,5,0,0
7314,14968,0,5,1,216000,0,2,3,5,0,0
7314,14969,0,2,2,216000,0,2,5,5,0,0
7314,14970,0,2,2,216000,0,2,5,5,0,0
7315,14971,1,3,3,216000,1,2,6,5,0,0
7315,14972,0,1,1,216000,0,1,2,5,0,0
7315,14973,0,5,1,216000,0,2,3,5,0,0
7315,14974,0,2,2,216000,0,2,5,5,0,0
7315,14975,0,2,2,216000,0,2,5,5,0,0
7316,14976,1,3,3,216000,1,2,6,5,0,0
7316,14977,0,1,1,216000,0,1,2,5,0,0
7316,14978,0,5,1,216000,0,2,3,5,0,0
7316,14979,0,2,2,216000,0,2,5,5,0,0
7316,14980,0,2,2,216000,0,2,5,5,0,0
7317,14981,1,3,3,216000,1,2,6,5,0,0
7317,14982,0,1,1,216000,0,1,2,5,0,0
7317,14983,0,5,1,216000,0,2,3,5,0,0
7317,14984,0,2,2,216000,0,2,5,5,0,0
7317,14985,0,2,2,216000,0,2,5,5,0,0
7318,14986,1,3,3,216000,1,2,6,5,0,0
7318,14987,0,1,1,216000,0,1,2,5,0,0
7318,14988,0,5,1,216000,0,2,3,5,0,0
7318,14989,0,2,2,216000,0,2,5,5,0,0
7318,14990,0,2,2,216000,0,2,5,5,0,0
7319,14991,1,3,3,216000,1,2,6,5,0,0
7319,14992,0,1,1,216000,0,1,2,5,0,0
7319,14993,0,5,1,216000,0,2,3,5,0,0
7319,14994,0,2,2,216000,0,2,5,5,0,0
7319,14995,0,2,2,216000,0,2,5,5,0,0
7320,14996,1,3,3,216000,1,2,6,5,0,0
7320,14997,0,1,1,216000,0,1,2,5,0,0
7320,14998,0,5,1,216000,0,2,3,5,0,0
7320,14999,0,2,2,216000,0,2,5,5,0,0
7320,15000,0,2,2,216000,0,2,5,5,0,0
7321,15001,1,3,3,216000,1,2,6,5,0,0
7321,15002,0,1,1,216000,0,1,2,5,0,0
7321,15003,0,5,1,216000,0,2,3,5,0,0
7321,15004,0,2,2,216000,0,2,5,5,0,0
7321,15005,0,2,2,216000,0,2,5,5,0,0
7322,15006,1,3,3,216000,1,2,6,5,0,0
7322,15007,0,1,1,216000,0,1,2,5,0,0
7322,15008,0,5,1,216000,0,2,3,5,0,0
7322,15009,0,2,2,216000,0,2,5,5,0,0
7322,15010,0,2,2,216000,0,2,5,5,0,0
7323,15011,1,3,3,216000,1,2,6,5,0,0
7323,15012,0,1,1,216000,0,1,2,5,0,0
7323,15013,0,5,1,216000,0,2,3,5,0,0
7323,15014,0,2,2,216000,0,2,5,5,0,0
7323,15015,0,2,2,216000,0,2,5,5,0,0
7324,15016,1,3,3,216000,1,2,6,5,0,0
7324,15017,0,1,1,216000,0,1,2,5,0,0
7324,15018,0,5,1,216000,0,2,3,5,0,0
7324,15019,0,2,2,216000,0,2,5,5,0,0
7324,15020,0,2,2,216000,0,2,5,5,0,0
7325,15021,1,3,3,216000,1,2,6,5,0,0
7325,15022,0,1,1,216000,0,1,2,5,0,0
7325,15023,0,5,1,216000,0,2,3,5,0,0
7325,15024,0,2,2,216000,0,2,5,5,0,0
7325,15025,0,2,2,216000,0,2,5,5,0,0
7326,15026,1,3,3,216000,1,2,6,5,0,0
7326,15027,0,1,1,216000,0,1,2,5,0,0
7326,15028,0,5,1,216000,0,2,3,5,0,0
7326,15029,0,2,2,216000,0,2,5,5,0,0
7326,15030,0,2,2,216000,0,2,5,5,0,0
7327,15031,1,3,3,216000,1,2,6,5,0,0
7327,15032,0,1,1,216000,0,1,2,5,0,0
7327,15033,0,5,1,216000,0,2,3,5,0,0
7327,15034,0,2,2,216000,0,2,5,5,0,0
7327,15035,0,2,2,216000,0,2,5,5,0,0
7328,15036,1,3,3,216000,1,2,6,5,0,0
7328,15037,0,1,1,216000,0,1,2,5,0,0
7328,15038,0,5,1,216000,0,2,3,5,0,0
7328,15039,0,2,2,216000,0,2,5,5,0,0
7328,15040,0,2,2,216000,0,2,5,5,0,0
7329,15041,1,3,3,216000,1,2,6,5,0,0
7329,15042,0,1,1,216000,0,1,2,5,0,0
7329,15043,0,5,1,216000,0,2,3,5,0,0
7329,15044,0,2,2,216000,0,2,5,5,0,0
7329,15045,0,2,2,216000,0,2,5,5,0,0
7330,15046,1,3,3,216000,1,2,6,5,0,0
7330,15047,0,1,1,216000,0,1,2,5,0,0
7330,15048,0,5,1,216000,0,2,3,5,0,0
7330,15049,0,2,2,216000,0,2,5,5,0,0
7330,15050,0,2,2,216000,0,2,5,5,0,0
7331,15051,1,3,3,216000,1,2,6,5,0,0
7331,15052,0,1,1,216000,0,1,2,5,0,0
7331,15053,0,5,1,216000,0,2,3,5,0,0
7331,15054,0,2,2,216000,0,2,5,5,0,0
7331,15055,0,2,2,216000,0,2,5,5,0,0
7332,15056,1,3,3,216000,1,2,6,5,0,0
7332,15057,0,1,1,216000,0,1,2,5,0,0
7332,15058,0,5,1,216000,0,2,3,5,0,0
7332,15059,0,2,2,216000,0,2,5,5,0,0
7332,15060,0,2,2,216000,0,2,5,5,0,0
7333,15061,1,3,3,216000,1,2,6,5,0,0
7333,15062,0,1,1,216000,0,1,2,5,0,0
7333,15063,0,5,1,216000,0,2,3,5,0,0
7333,15064,0,2,2,216000,0,2,5,5,0,0
7333,15065,0,2,2,216000,0,2,5,5,0,0
7334,15066,1,3,3,216000,1,2,6,5,0,0
7334,15067,0,1,1,216000,0,1,2,5,0,0
7334,15068,0,5,1,216000,0,2,3,5,0,0
7334,15069,0,2,2,216000,0,2,5,5,0,0
7334,15070,0,2,2,216000,0,2,5,5,0,0
7335,15071,1,3,3,216000,1,2,6,5,0,0
7335,15072,0,1,1,216000,0,1,2,5,0,0
7335,15073,0,5,1,216000,0,2,3,5,0,0
7335,15074,0,2,2,216000,0,2,5,5,0,0
7335,15075,0,2,2,216000,0,2,5,5,0,0
7336,15076,1,3,3,216000,1,2,6,5,0,0
7336,15077,0,1,1,216000,0,1,2,5,0,0
7336,15078,0,5,1,216000,0,2,3,5,0,0
7336,15079,0,2,2,216000,0,2,5,5,0,0
7336,15080,0,2,2,216000,0,2,5,5,0,0
7337,15081,1,3,3,216000,1,2,6,5,0,0
7337,15082,0,1,1,216000,0,1,2,5,0,0
7337,15083,0,5,1,216000,0,2,3,5,0,0
7337,15084,0,2,2,216000,0,2,5,5,0,0
7337,15085,0,2,2,216000,0,2,5,5,0,0
7338,15086,1,3,3,216000,1,2,6,5,0,0
7338,15087,0,1,1,216000,0,1,2,5,0,0
7338,15088,0,5,1,216000,0,2,3,5,0,0
7338,15089,0,2,2,216000,0,2,5,5,0,0
7338,15090,0,2,2,216000,0,2,5,5,0,0
7339,15091,1,3,3,216000,1,2,6,5,0,0
7339,15092,0,1,1,216000,0,1,2,5,0,0
7339,15093,0,5,1,216000,0,2,3,5,0,0
